transaction_id,customer_id,age,gender,credit_score,account_balance,account_age_days,transaction_amount,transaction_type,merchant_category,hour_of_day,day_of_week,num_transactions_24h,distance_from_home_km,is_foreign_transaction,pin_attempts,velocity_score,days_since_last_transaction,is_fraud
TXN0000210,CUST80086,85,Male,573,33.31,2146,70.73,Transfer,ATM,17,4,3,70.14,0,1,24.85,1.1,0
TXN0000211,CUST33502,49,Male,764,7134.65,4522,224.83,Debit,ATM,17,3,3,9.93,0,1,23.55,2.3,0
TXN0000212,CUST74519,57,Male,641,210153.1,637,15.54,Debit,Online Services,22,4,8,35.18,0,1,76.14,0.3,0
TXN0000213,CUST81009,55,Male,730,2611.54,2223,24.43,Transfer,Retail,18,5,0,73.99,0,1,21.71,0.5,0
TXN0000214,CUST50442,51,Male,536,27633.82,2463,56.22,Debit,Retail,21,0,3,17.69,0,1,16.15,0.1,0
TXN0000215,CUST76322,37,Female,850,73709.92,327,99.25,Transfer,Travel,4,6,2,74.12,1,1,72.35,1.2,0
TXN0000216,CUST34501,52,Male,802,160.76,3602,86.89,Transfer,Travel,20,2,5,6.56,0,2,71.14,3.9,0
TXN0000217,CUST17132,31,Other,458,2157.93,3323,87.25,Credit,Travel,13,5,2,70.01,1,1,56.14,1.3,0
TXN0000218,CUST18675,38,Female,578,493.99,1574,114.71,Transfer,ATM,19,3,3,3.13,0,1,72.55,3.0,0
TXN0000219,CUST50231,35,Male,716,1151.36,1512,59.06,Debit,Retail,15,1,4,0.3,0,1,87.98,0.1,0
TXN0000220,CUST91233,43,Male,522,105200.26,4795,26.34,Withdrawal,Online Services,5,3,3,36.13,0,1,44.83,1.5,0
TXN0000221,CUST21481,74,Female,650,7351.23,811,96.06,Debit,Retail,10,3,1,4.25,1,1,40.12,0.9,0
TXN0000222,CUST51019,18,Male,711,20330.6,2079,284.23,Debit,Food & Dining,2,0,0,49.33,0,1,37.79,1.0,0
TXN0000223,CUST73362,51,Female,645,4541.36,3714,423.7,Withdrawal,Retail,22,4,2,31.07,1,1,27.26,1.6,0
TXN0000224,CUST28212,19,Female,723,556.13,3237,2.5,Transfer,Travel,4,2,4,62.74,0,1,49.93,1.4,0
TXN0000225,CUST74944,35,Male,590,16657.37,3314,15.11,Debit,Travel,21,2,5,22.0,0,1,15.15,2.6,0
TXN0000226,CUST37535,57,Female,422,46846.69,3995,492.09,Transfer,Travel,16,4,3,21.5,0,1,34.64,1.8,0
TXN0000227,CUST82778,42,Male,771,8701.7,112,54.42,Credit,Food & Dining,17,1,3,3.93,0,1,65.66,1.7,1
TXN0000228,CUST62129,26,Male,770,11854.04,4480,3.31,Debit,Travel,9,3,3,25.27,0,3,69.57,0.4,0
TXN0000229,CUST59221,31,Female,850,532.38,1839,811.63,Withdrawal,Online Services,20,0,4,37.28,0,1,76.91,3.6,0
TXN0000230,CUST25909,51,Female,426,17542.02,170,550.46,Credit,Food & Dining,15,1,3,43.33,0,1,28.54,4.3,0
TXN0000231,CUST51688,31,Female,746,55427.15,3915,10.71,Debit,Utilities,12,0,3,59.07,0,1,2.57,1.3,0
TXN0000232,CUST87094,45,Female,452,10180.75,3027,10.91,Online Purchase,Retail,13,6,3,25.76,0,1,97.21,3.2,0
TXN0000233,CUST11757,42,Female,850,193.6,3753,19301.99,Debit,Healthcare,8,6,2,121.77,0,1,93.99,4.8,0
TXN0000234,CUST78265,32,Female,717,93352.05,1861,17.28,Debit,Online Services,4,0,4,94.66,0,1,58.66,2.3,1
TXN0000235,CUST54348,72,Male,562,897.23,1987,804.45,Debit,Travel,23,3,0,2.54,0,2,2.39,1.7,0
TXN0000236,CUST74750,50,Female,749,9877.52,4960,1451.08,Debit,Retail,2,5,5,39.47,0,1,71.96,6.0,0
TXN0000237,CUST69696,18,Female,605,27319.53,960,6.59,Debit,Gambling,14,5,5,34.55,0,1,87.0,6.1,0
TXN0000238,CUST48887,44,Male,697,34314.15,2318,17.45,Transfer,ATM,20,3,2,19.64,0,1,43.57,0.9,0
TXN0000239,CUST37779,32,Female,687,192.46,2701,576.35,Transfer,Retail,8,2,2,25.79,0,3,27.2,0.3,0
TXN0000240,CUST66457,53,Male,850,6069.25,1046,7.75,Withdrawal,Retail,8,2,4,76.65,0,1,86.86,1.4,0
TXN0000241,CUST22620,30,Female,850,5387.51,1205,13.09,Transfer,Food & Dining,7,3,5,62.65,0,1,90.37,2.9,0
TXN0000242,CUST62568,40,Female,600,65529.17,1050,63.27,Transfer,Food & Dining,21,6,5,16.65,0,1,16.64,0.2,0
TXN0000243,CUST18522,49,Female,779,11222.8,3871,71.86,Credit,Food & Dining,2,6,3,30.19,0,1,41.06,0.0,0
TXN0000244,CUST68485,54,Male,703,66610.12,1015,641.1,Withdrawal,Online Services,5,0,5,106.95,0,1,61.1,0.8,0
TXN0000245,CUST66586,25,Female,512,12988.92,2983,247.99,Credit,Retail,12,0,3,18.8,0,1,52.3,0.2,0
TXN0000246,CUST17599,37,Male,589,4300.56,4912,130.56,Online Purchase,Online Services,8,2,2,17.31,0,1,86.94,0.1,0
TXN0000247,CUST78173,35,Female,850,6967.05,2291,69.06,Debit,Retail,15,5,2,5.06,0,2,99.57,0.2,0
TXN0000248,CUST47422,32,Female,703,76303.53,4226,13.58,Debit,Utilities,12,5,1,2.91,0,1,15.5,0.5,0
TXN0000249,CUST80818,66,Female,772,476.05,1577,803.73,Debit,Travel,17,4,1,6.13,0,1,2.21,1.3,0
TXN0000250,CUST13745,47,Female,642,25102.38,4760,115.63,Transfer,Utilities,20,3,1,40.49,0,1,12.58,6.3,0
TXN0000251,CUST26150,24,Female,606,1588.1,3210,292.97,Online Purchase,ATM,8,3,4,14.9,0,1,36.46,0.4,0
TXN0000252,CUST54458,54,Male,667,1078.73,216,134.05,Debit,ATM,7,3,1,47.41,0,1,72.71,0.8,0
TXN0000253,CUST26940,71,Male,636,31013.18,3506,110.22,Transfer,Retail,18,2,2,10.73,0,1,19.99,1.2,0
TXN0000254,CUST39687,56,Female,503,1002.69,3062,108.55,Debit,Online Services,17,6,3,37.03,0,1,79.93,1.3,0
TXN0000255,CUST69453,20,Female,556,9688.88,2960,90.68,Transfer,Food & Dining,15,3,1,21.22,0,1,6.59,0.9,0
TXN0000256,CUST23007,35,Male,741,2038.37,76,69.78,Credit,Food & Dining,10,6,2,117.44,0,1,77.02,2.4,0
TXN0000257,CUST70992,59,Female,623,70.63,2898,30.62,Withdrawal,Retail,10,1,3,29.32,0,1,49.44,2.0,0
TXN0000258,CUST19306,32,Male,667,11613.1,3942,234.39,Withdrawal,Retail,18,5,2,0.4,0,1,13.27,1.1,0
TXN0000259,CUST25766,48,Male,690,6169.53,3067,681.18,Credit,Food & Dining,6,2,5,55.08,0,2,27.25,2.6,0
TXN0000260,CUST62887,52,Female,698,157.88,3335,138.8,Online Purchase,Travel,23,2,4,31.22,0,1,12.99,0.4,0
TXN0000261,CUST81412,29,Male,788,1397.64,4548,1617.46,Credit,Food & Dining,22,5,4,68.11,0,1,62.16,4.6,0
TXN0000262,CUST25353,41,Male,546,190.07,1643,39.32,Online Purchase,Online Services,6,3,4,10.36,0,1,74.06,2.1,0
TXN0000263,CUST36999,18,Male,726,18343.71,2518,4291.38,Debit,ATM,7,2,4,45.41,0,1,57.25,0.8,0
TXN0000264,CUST93259,27,Female,746,59777.69,2183,199.85,Online Purchase,Retail,7,4,2,19.46,0,1,96.86,6.8,0
TXN0000265,CUST99070,38,Other,771,22676.47,1730,0.61,Credit,Retail,4,0,3,193.34,0,1,59.57,3.9,0
TXN0000266,CUST62294,24,Female,512,29156.53,1466,2812.72,Withdrawal,Healthcare,14,6,3,92.09,0,1,4.07,0.1,0
TXN0000267,CUST50232,64,Male,692,1935.08,142,16.24,Online Purchase,ATM,22,1,4,54.42,0,1,73.21,0.1,0
TXN0000268,CUST41217,21,Female,850,13153.86,4271,131.16,Online Purchase,Retail,14,4,3,14.75,0,1,45.98,1.0,0
TXN0000269,CUST65120,35,Female,654,4835.19,2721,225.87,Credit,Retail,7,1,5,137.02,0,1,58.27,2.1,0
TXN0000270,CUST63181,43,Female,717,6860.71,3614,101.97,Credit,Utilities,8,1,2,13.73,0,1,13.67,1.5,0
TXN0000271,CUST36527,62,Female,749,27539.5,4106,73.46,Transfer,Retail,4,3,3,10.23,0,1,10.81,2.0,0
TXN0000272,CUST12052,21,Male,554,40777.16,3866,28.38,Withdrawal,Retail,19,2,5,1.7,0,1,36.98,1.6,0
TXN0000273,CUST23634,58,Male,850,2436.79,2613,35.76,Transfer,Retail,21,1,6,92.49,0,3,79.21,0.2,0
TXN0000274,CUST96269,42,Male,718,390.04,2375,764.56,Withdrawal,Food & Dining,21,5,2,0.67,0,1,12.68,3.6,0
TXN0000275,CUST47633,28,Male,721,3507.55,2188,14.44,Debit,ATM,19,4,5,8.31,0,1,74.46,10.6,0
TXN0000276,CUST53406,48,Female,485,3312.0,85,99.14,Transfer,Travel,20,1,3,32.84,0,1,22.31,2.8,0
TXN0000277,CUST52039,44,Female,750,8203.17,610,323.04,Transfer,Retail,13,2,2,28.05,0,1,78.35,2.6,0
TXN0000278,CUST80445,33,Female,719,22013.09,3575,13.49,Debit,Healthcare,20,1,5,41.41,0,1,41.01,4.2,0
TXN0000279,CUST15846,42,Male,840,156.61,4655,208.7,Debit,Travel,21,6,3,88.07,0,1,64.58,1.8,0
TXN0000280,CUST17445,36,Male,631,1469.03,3841,593.85,Transfer,Food & Dining,0,0,5,61.06,0,1,8.56,3.1,0
TXN0000281,CUST34825,43,Male,558,866.97,4574,169.92,Debit,Online Services,13,5,1,21.06,0,1,8.7,2.3,0
TXN0000282,CUST53798,51,Male,591,46705.11,1966,682.65,Withdrawal,Travel,12,1,5,2.68,0,1,67.71,1.8,0
TXN0000283,CUST70400,64,Male,610,3377.64,1697,83.56,Online Purchase,ATM,17,5,2,2.54,0,1,93.24,1.7,0
TXN0000284,CUST54163,24,Female,544,1952.39,4041,19.59,Debit,Online Services,21,0,4,25.13,0,1,18.9,2.1,0
TXN0000285,CUST49704,71,Male,804,12951.19,248,68.34,Withdrawal,Online Services,20,1,5,54.5,0,1,78.12,2.2,0
TXN0000286,CUST94403,18,Other,808,1690.18,921,7.72,Transfer,Food & Dining,14,4,1,8.31,0,1,3.89,0.1,0
TXN0000287,CUST24491,39,Male,643,4782.17,4456,6480.79,Credit,Healthcare,10,1,4,72.13,0,1,95.13,4.4,0
TXN0000288,CUST61454,50,Female,622,128711.42,3616,88.72,Transfer,Online Services,11,0,3,122.18,0,1,38.0,0.8,0
TXN0000289,CUST58801,45,Female,468,122433.41,2358,3.04,Withdrawal,Food & Dining,5,6,5,31.46,0,1,35.78,0.5,0
TXN0000290,CUST52613,33,Male,740,2360.69,873,27.85,Online Purchase,Retail,23,0,4,49.51,0,1,51.86,2.4,1
TXN0000291,CUST82682,39,Female,843,3539.53,4137,62.73,Transfer,Travel,22,3,1,6.92,0,3,55.67,1.6,0
TXN0000292,CUST34027,35,Female,596,1612.83,1998,9.02,Withdrawal,Online Services,16,4,2,68.99,0,1,99.69,0.1,1
TXN0000293,CUST95838,33,Female,652,153.46,3541,8.82,Transfer,Food & Dining,6,6,2,42.04,0,1,96.3,0.8,0
TXN0000294,CUST39840,53,Female,711,31733.9,3867,48.45,Transfer,Retail,1,6,3,50.72,0,1,57.38,3.7,0
TXN0000295,CUST59049,46,Male,850,384006.9,1149,238.24,Debit,Online Services,23,2,7,65.16,0,1,48.68,0.3,0
TXN0000296,CUST56859,32,Female,686,2212.31,4357,497.58,Debit,Online Services,21,0,2,33.51,0,1,97.35,8.9,0
TXN0000297,CUST86479,54,Female,686,1129.77,1831,670.64,Credit,Online Services,22,4,2,18.53,1,1,63.72,6.6,0
TXN0000298,CUST49501,46,Male,684,3007.53,1165,31.17,Transfer,Retail,21,6,4,164.96,0,1,7.02,0.2,0
TXN0000299,CUST35610,53,Male,511,5727.78,3795,0.73,Debit,Retail,19,5,6,13.3,0,1,31.35,12.0,0
TXN0000300,CUST11945,50,Female,508,636.54,1909,2210.97,Transfer,Food & Dining,12,3,1,0.93,0,1,1.39,0.1,0
TXN0000301,CUST42730,30,Male,577,2153.26,1968,60.85,Debit,Retail,11,0,3,12.78,0,1,23.59,2.2,0
TXN0000302,CUST84365,34,Female,774,30540.69,3085,41.0,Withdrawal,Online Services,16,4,3,92.31,0,1,6.17,2.5,0
TXN0000303,CUST10892,52,Female,628,6181.31,224,838.8,Transfer,Travel,20,4,3,18.99,0,2,39.04,3.3,0
TXN0000304,CUST90653,50,Female,607,48372.89,3126,51.34,Transfer,Retail,0,1,6,82.23,0,1,16.47,0.1,0
TXN0000305,CUST58853,41,Male,605,9476.61,1059,217.74,Transfer,Retail,7,3,3,39.75,0,1,12.42,3.8,0
TXN0000306,CUST22622,43,Male,650,692.25,1534,140.18,Online Purchase,ATM,12,3,1,34.06,0,1,59.59,0.7,0
TXN0000307,CUST37195,59,Male,848,1742.67,894,9.71,Online Purchase,Gambling,23,1,4,51.16,0,1,14.35,1.7,0
TXN0000308,CUST59862,33,Female,648,7685.89,2220,12.72,Withdrawal,Food & Dining,0,4,3,5.05,0,1,1.64,1.3,0
TXN0000309,CUST38411,49,Female,580,651.54,1713,60.37,Credit,Online Services,4,1,3,30.12,0,2,0.34,4.7,0
TXN0000310,CUST19771,39,Female,667,515.85,2248,87.37,Debit,ATM,13,1,3,56.43,0,1,77.29,0.4,0
TXN0000311,CUST69938,38,Female,850,574.81,519,29.4,Credit,Retail,19,4,4,37.29,0,1,33.24,2.0,0
TXN0000312,CUST70500,57,Male,610,12437.21,2337,28.93,Withdrawal,ATM,21,5,2,160.64,0,1,57.63,1.6,0
TXN0000313,CUST20698,53,Male,537,2542.16,2072,79.08,Transfer,Utilities,10,2,4,11.18,0,1,69.31,0.8,0
TXN0000314,CUST35310,53,Female,610,41290.8,1571,25.36,Withdrawal,Retail,2,0,2,97.02,0,1,95.72,0.6,0
TXN0000315,CUST31948,60,Female,678,978.91,4177,448.74,Debit,Food & Dining,14,4,6,4.45,1,1,44.05,6.1,0
TXN0000316,CUST69347,42,Male,739,58.95,4912,155.06,Debit,Retail,21,1,8,22.55,0,1,27.61,2.2,0
TXN0000317,CUST75725,51,Male,773,3884.43,151,34.83,Transfer,Food & Dining,6,5,4,116.14,0,2,83.02,0.0,0
TXN0000318,CUST75428,37,Male,552,95377.6,3318,259.71,Credit,Retail,15,3,1,9.22,0,2,96.66,0.6,0
TXN0000319,CUST94487,46,Male,562,5230.31,67,986.47,Credit,Food & Dining,7,4,3,22.33,0,1,42.12,2.1,0
TXN0000320,CUST79177,40,Female,630,415.81,4209,123.92,Credit,Retail,10,3,5,42.7,0,1,80.49,5.6,0
TXN0000321,CUST38860,43,Female,738,264.09,1954,6.67,Withdrawal,Retail,16,2,3,56.39,0,1,80.68,0.2,0
TXN0000322,CUST19696,50,Female,528,42456.0,1991,1526.59,Transfer,Retail,17,2,0,6.83,0,1,64.81,3.3,0
TXN0000323,CUST65317,30,Female,599,1148.96,3866,1816.84,Debit,Travel,19,5,7,48.96,0,1,1.27,8.5,0
TXN0000324,CUST92440,71,Female,600,78844.4,4864,838.56,Credit,Travel,14,2,3,28.53,0,1,84.91,4.2,0
TXN0000325,CUST97763,27,Female,766,15952.46,1056,279.9,Transfer,Retail,6,6,6,115.91,0,1,82.21,1.5,0
TXN0000326,CUST30719,25,Male,722,1230.01,701,224.36,Online Purchase,Online Services,21,6,4,19.97,0,1,71.52,4.1,0
TXN0000327,CUST31280,58,Female,762,40168.82,3393,116.35,Online Purchase,Retail,14,0,6,35.54,0,1,2.35,2.9,0
TXN0000328,CUST13367,53,Male,809,931.68,4155,107.13,Debit,Travel,23,6,5,205.96,0,1,37.67,0.1,0
TXN0000329,CUST22713,50,Male,631,363.14,657,11.12,Debit,Food & Dining,9,2,3,35.72,0,1,66.13,1.3,0
TXN0000330,CUST59936,50,Male,536,1032.62,4121,11.54,Transfer,ATM,4,1,3,9.82,0,1,79.27,3.2,0
TXN0000331,CUST59211,41,Female,537,19608.65,4218,18.48,Credit,Travel,16,2,2,177.35,0,1,74.62,3.0,0
TXN0000332,CUST43382,29,Male,466,38114.14,2295,2.42,Debit,ATM,5,0,3,12.11,0,1,4.64,3.4,0
TXN0000333,CUST37895,43,Male,615,2409.44,3190,9.53,Transfer,Healthcare,2,2,4,54.73,0,1,84.12,2.0,0
TXN0000334,CUST84680,32,Male,623,170.21,3797,89.09,Debit,Retail,10,4,4,31.17,0,1,78.48,1.0,0
TXN0000335,CUST51402,55,Female,750,298.22,915,1.61,Credit,Retail,7,3,9,23.82,0,1,46.39,1.0,0
TXN0000336,CUST82741,39,Female,666,719.27,4823,16.22,Withdrawal,Online Services,0,1,2,33.67,0,1,78.45,1.0,0
TXN0000337,CUST96688,30,Female,612,478.57,1004,59.34,Transfer,Gambling,22,1,3,165.25,0,1,90.05,2.1,0
TXN0000338,CUST38542,37,Male,652,7924.98,418,22.68,Transfer,Gambling,10,2,0,45.26,0,1,59.91,3.9,0
TXN0000339,CUST28246,47,Male,552,160911.29,2214,49.26,Online Purchase,Food & Dining,11,0,5,23.65,0,1,52.62,3.4,0
TXN0000340,CUST95759,34,Female,775,20586.64,4413,150.49,Debit,Retail,9,6,6,48.19,0,1,21.02,0.5,0
TXN0000341,CUST67134,30,Male,580,644.96,4744,507.68,Transfer,Online Services,0,3,3,39.26,0,1,75.05,3.1,0
TXN0000342,CUST36182,45,Female,541,1408.28,441,23.88,Debit,Travel,12,0,3,5.91,0,1,65.25,1.0,0
TXN0000343,CUST65966,45,Female,753,2000.75,436,51.99,Debit,Travel,18,2,3,182.93,0,1,2.86,1.0,0
TXN0000344,CUST56354,34,Female,727,9902.93,4725,1.68,Transfer,Online Services,15,5,0,13.35,0,1,23.98,1.5,0
TXN0000345,CUST91496,35,Female,478,83138.11,2054,261.7,Debit,Healthcare,20,5,4,26.61,0,1,89.78,1.3,0
TXN0000346,CUST33036,45,Male,757,2118.96,1178,19.07,Transfer,Online Services,5,0,3,0.63,0,1,56.84,4.6,0
TXN0000347,CUST99223,21,Male,584,78417.24,3298,166.88,Debit,Utilities,23,3,1,34.3,0,1,3.2,0.7,0
TXN0000348,CUST94242,22,Female,624,216867.04,2699,51.05,Transfer,Food & Dining,2,3,1,65.49,0,1,87.83,3.3,0
TXN0000349,CUST26262,31,Male,685,2618.0,3608,4999.81,Credit,ATM,23,0,1,17.79,0,1,10.62,1.5,0
TXN0000350,CUST24814,39,Male,728,2499.48,3149,2428.38,Debit,Online Services,22,6,0,7.98,0,1,59.09,1.3,0
TXN0000351,CUST57983,46,Male,713,2568.01,1375,279.09,Withdrawal,Food & Dining,9,6,5,22.97,0,1,11.13,0.8,0
TXN0000352,CUST14041,62,Male,659,5499.88,3291,194.1,Credit,Travel,19,2,7,23.42,0,1,56.99,0.5,0
TXN0000353,CUST36891,54,Male,619,2579.31,1787,142.4,Credit,Retail,21,3,3,17.78,0,1,91.49,2.3,0
TXN0000354,CUST49158,39,Male,709,24137.44,2773,39.32,Credit,Retail,12,0,4,12.38,0,1,92.67,1.6,0
TXN0000355,CUST97242,41,Female,652,302.51,1729,22.41,Debit,Food & Dining,19,0,2,26.76,0,1,12.17,0.7,0
TXN0000356,CUST99312,27,Female,850,1877.47,1572,16.55,Credit,Healthcare,18,1,4,48.73,0,1,51.48,5.4,0
TXN0000357,CUST23638,41,Female,728,8888.51,4541,28.78,Transfer,ATM,17,3,3,77.57,0,1,53.8,2.6,0
TXN0000358,CUST90250,37,Female,565,23532.84,926,191.69,Online Purchase,Retail,17,1,2,75.07,0,1,35.93,0.6,0
TXN0000359,CUST18183,46,Male,613,255636.84,3377,58.6,Withdrawal,Healthcare,15,3,2,1.15,0,3,94.86,2.2,0
TXN0000360,CUST77373,30,Male,670,482.87,447,2.27,Debit,Food & Dining,9,2,3,33.75,0,1,58.99,3.9,1
TXN0000361,CUST86106,49,Male,805,1519.78,4688,9113.64,Debit,Retail,15,6,5,2.53,0,3,43.96,1.1,0
TXN0000362,CUST90170,63,Female,817,83.14,2804,67.09,Debit,Utilities,5,6,2,49.0,0,1,24.81,0.6,0
TXN0000363,CUST30107,40,Female,622,666.63,1214,4313.84,Debit,Utilities,13,1,3,12.7,0,2,56.94,2.1,0
TXN0000364,CUST90409,47,Male,564,203.55,2078,43.64,Transfer,ATM,14,6,4,51.19,0,1,31.78,2.9,0
TXN0000365,CUST20438,51,Male,550,1923.04,3663,57.78,Debit,Gambling,12,1,6,89.64,0,1,98.58,0.9,0
TXN0000366,CUST56696,36,Other,692,3258.24,192,477.97,Transfer,Retail,7,2,4,43.55,0,1,28.62,0.1,0
TXN0000367,CUST52258,45,Female,850,11441.67,344,52.55,Debit,Retail,23,4,2,3.28,0,1,52.83,4.7,0
TXN0000368,CUST38433,42,Female,723,2871.3,4458,185.53,Withdrawal,Healthcare,19,1,3,7.4,0,1,36.79,2.6,0
TXN0000369,CUST11990,43,Male,492,11451.62,3710,49.79,Transfer,Retail,4,2,5,51.52,0,2,64.01,1.3,0
TXN0000370,CUST79480,31,Male,586,6035.01,554,38.08,Online Purchase,Food & Dining,3,5,0,78.09,0,2,98.4,5.5,0
TXN0000371,CUST40202,42,Female,597,765.11,2466,1430.12,Online Purchase,Online Services,2,2,2,40.63,0,1,74.43,1.3,0
TXN0000372,CUST69548,48,Female,576,236.21,622,10.26,Transfer,ATM,14,2,3,30.82,0,1,55.93,0.6,1
TXN0000373,CUST46919,62,Female,623,14053.51,1767,35.93,Debit,Food & Dining,2,5,4,2.99,0,1,94.83,0.0,0
TXN0000374,CUST43628,55,Female,704,95197.16,3352,2408.37,Debit,Food & Dining,18,3,3,13.04,0,1,26.6,4.3,0
TXN0000375,CUST89765,72,Female,738,471508.79,760,49.75,Debit,Food & Dining,21,2,1,26.3,0,1,95.26,0.3,0
TXN0000376,CUST18501,31,Female,782,26471.35,4652,6.37,Credit,Food & Dining,10,2,3,1.32,0,1,20.59,3.8,0
TXN0000377,CUST76294,54,Male,721,67746.45,3722,272.25,Transfer,Online Services,0,0,2,29.58,0,1,52.87,0.8,0
TXN0000378,CUST77210,44,Male,453,11278.21,3494,84.44,Transfer,Retail,7,4,3,58.25,0,1,30.56,8.3,0
TXN0000379,CUST44198,72,Female,550,8464.34,4249,202.17,Debit,ATM,3,1,3,24.9,0,1,74.95,1.5,0
TXN0000380,CUST33621,30,Male,647,6001.72,3172,101.31,Transfer,Retail,20,2,2,23.61,1,1,12.37,0.6,1
TXN0000381,CUST10477,30,Female,680,4062.45,1750,12.31,Debit,Retail,2,6,2,15.99,0,1,27.89,1.4,0
TXN0000382,CUST94312,33,Female,758,14657.95,4829,138.37,Withdrawal,Retail,20,0,2,60.34,0,1,90.92,0.6,0
TXN0000383,CUST95294,18,Other,669,1925.47,3526,880.57,Debit,Retail,2,6,2,75.47,0,1,7.21,1.3,0
TXN0000384,CUST31687,34,Male,670,3769.15,938,36.52,Credit,ATM,0,2,2,24.07,0,1,5.32,1.1,0
TXN0000385,CUST12871,31,Male,690,589.73,2989,18.28,Credit,Travel,17,5,0,61.55,0,1,27.5,5.5,0
TXN0000386,CUST21048,44,Female,637,11554.94,357,65.88,Transfer,Retail,5,4,5,105.3,0,1,67.67,0.2,0
TXN0000387,CUST16087,46,Female,674,874.48,484,61.78,Debit,Retail,18,4,3,70.78,0,1,74.14,3.9,0
TXN0000388,CUST84799,68,Female,786,5222.55,766,50.49,Online Purchase,Online Services,15,1,4,14.87,0,1,5.42,1.0,0
TXN0000389,CUST90271,55,Male,655,12099.07,1185,831.73,Credit,Travel,23,2,5,60.82,0,1,38.37,1.3,0
TXN0000390,CUST23795,33,Male,661,14109.51,2004,139.24,Credit,Retail,16,1,4,47.95,0,1,85.0,0.4,0
TXN0000391,CUST77205,29,Female,661,19706.73,131,1778.21,Debit,Food & Dining,7,1,8,4.39,0,1,76.21,0.3,0
TXN0000392,CUST26133,48,Female,805,3347.86,1911,135.47,Withdrawal,Food & Dining,5,0,3,30.71,0,1,96.69,5.2,0
TXN0000393,CUST43048,23,Female,545,11788.91,4063,172.33,Debit,Food & Dining,6,2,1,104.04,0,1,22.01,3.6,0
TXN0000394,CUST63943,67,Male,850,2046.89,838,4552.35,Debit,Retail,22,3,1,16.15,0,1,91.39,0.2,0
TXN0000395,CUST74792,58,Male,537,141.52,4063,166.92,Credit,Food & Dining,3,3,7,17.06,0,1,17.92,1.5,1
TXN0000396,CUST88709,35,Male,594,12766.2,1271,56.85,Online Purchase,Online Services,12,4,6,3.03,0,1,63.09,3.1,0
TXN0000397,CUST14030,18,Other,745,8410.86,3384,16.53,Debit,Utilities,11,5,1,76.59,0,1,65.71,0.5,0
TXN0000398,CUST27678,60,Female,776,30454.29,3692,19.34,Debit,Retail,14,5,5,52.51,0,3,87.98,0.1,0
TXN0000399,CUST35245,40,Male,513,4696.07,3762,42.49,Withdrawal,Gambling,18,3,6,38.04,0,1,30.37,0.8,1
TXN0000400,CUST37928,59,Male,546,274.32,2445,57.41,Withdrawal,Retail,3,1,2,56.89,0,1,2.64,1.6,0
TXN0000401,CUST99821,19,Female,695,4167.47,4216,2.19,Online Purchase,Retail,9,1,4,47.97,0,1,73.05,0.1,0
TXN0000402,CUST79965,33,Male,850,24242.07,1791,87.45,Transfer,Travel,6,6,5,18.43,0,1,63.52,0.3,0
TXN0000403,CUST38837,42,Female,799,11578.01,1422,0.66,Credit,Online Services,13,0,1,72.0,0,1,22.08,3.5,0
TXN0000404,CUST97463,42,Female,638,3773.88,2216,896.07,Credit,Food & Dining,11,4,3,43.28,0,2,31.82,6.7,0
TXN0000405,CUST54937,35,Male,403,246.06,3444,3.01,Credit,ATM,9,5,3,4.34,0,1,48.49,3.2,0
TXN0000406,CUST55066,50,Male,673,775.24,2191,125.52,Online Purchase,Online Services,6,6,4,155.92,0,2,14.48,10.2,0
TXN0000407,CUST49032,27,Female,704,11603.13,2099,117.0,Credit,Retail,7,4,3,40.41,0,1,14.6,0.1,0
TXN0000408,CUST22950,40,Male,623,245.36,1118,1008.42,Debit,Online Services,5,5,3,35.47,0,1,25.27,2.6,0
TXN0000409,CUST94092,43,Male,573,2771.54,4585,115.14,Debit,Food & Dining,16,4,7,17.51,1,1,47.7,0.9,0
TXN0000410,CUST11254,49,Female,682,5266.7,3702,75.29,Online Purchase,Online Services,22,6,4,98.93,0,1,92.66,3.9,1
TXN0000411,CUST25684,51,Female,563,38944.27,1763,158.74,Credit,Retail,17,6,2,10.43,0,1,46.0,1.0,0
TXN0000412,CUST30668,26,Female,850,14854.87,143,34.85,Credit,Retail,6,5,1,23.14,0,1,74.91,1.0,0
TXN0000413,CUST35136,20,Male,828,27807.48,1934,35.8,Credit,Gambling,0,5,1,57.18,0,1,23.45,1.7,0
TXN0000414,CUST21863,59,Male,736,8461.96,1550,132.32,Debit,Gambling,20,3,2,30.45,1,1,11.61,0.1,0
TXN0000415,CUST11616,46,Male,674,1073.05,1535,53.08,Transfer,Travel,6,0,4,35.01,0,1,87.58,0.5,0
TXN0000416,CUST70988,31,Male,593,1628.49,2617,285.56,Withdrawal,Retail,19,5,2,30.09,0,2,28.97,3.6,0
TXN0000417,CUST97236,63,Female,662,917.1,950,18.42,Credit,Retail,23,0,3,47.45,0,1,34.18,1.5,0
TXN0000418,CUST20964,43,Male,842,14234.24,3823,499.54,Withdrawal,Utilities,12,0,1,110.09,0,1,16.21,1.8,0
TXN0000419,CUST36687,58,Female,758,1409.43,1338,209.86,Withdrawal,Travel,21,6,4,19.73,0,1,23.3,3.6,0
TXN0000420,CUST55569,42,Male,686,2418.25,1099,94.26,Transfer,Food & Dining,5,0,2,57.56,0,1,26.66,1.8,0
